Open,High,Low,Close,Volume,Ticker
25.88,25.985,25.822,25.928,85088,spyg
25.935,25.955,25.802,25.835,88648,spyg
25.832,25.832,25.695,25.81,40740,spyg
25.808000000000003,25.838,25.638,25.835,61476,spyg
25.925,26.005,25.848000000000006,25.965,148324,spyg
25.978,26.008000000000006,25.888,26.008000000000006,63292,spyg
25.978,26.008000000000006,25.888,26.008000000000006,63292,spyg
26.025,26.042,25.948,26.028,42008,spyg
25.94,25.965,25.832,25.885,55508,spyg
25.722,25.722,25.248,25.248,134156,spyg
25.12,25.642,25.115,25.618,118272,spyg
25.498,25.498,25.255,25.372,116144,spyg
25.365,25.542,25.35,25.358,63648,spyg
25.395,25.718000000000004,25.355,25.675,81200,spyg
25.638,25.648000000000003,25.518,25.612,128504,spyg
25.732,25.778,25.55,25.608,67092,spyg
25.662,25.708,25.612,25.662,75216,spyg
25.712,25.93,25.585,25.892,76248,spyg
26.005,26.11,26.005,26.085,145784,spyg
26.042,26.042,25.918000000000006,25.942,163400,spyg
25.808000000000003,25.835,25.712,25.715,146928,spyg
25.712,25.915,25.68,25.895,69820,spyg
25.932,25.988000000000003,25.835,25.988000000000003,28508,spyg
25.998,25.998,25.692,25.75,58972,spyg
25.81,25.99,25.805,25.9,90292,spyg
25.872,25.872,25.758000000000006,25.84,92456,spyg
25.875,25.905,25.635,25.718000000000004,68592,spyg
25.778,25.842,25.76,25.76,62612,spyg
25.76,25.85,25.698,25.792,44696,spyg
25.818,25.818,25.615,25.715,121200,spyg
25.805,25.892,25.805,25.815,103896,spyg
25.782,25.782,25.402,25.488000000000003,115912,spyg
25.51,25.605,25.478,25.558000000000003,40892,spyg
25.38,25.54,25.285,25.438,78040,spyg
25.572,25.632,25.47,25.492,160300,spyg
25.485,25.485,25.372,25.375,51640,spyg
25.592,25.65,25.542,25.562,52064,spyg
25.595,25.65,25.528,25.598000000000006,79500,spyg
25.588,25.615,25.492,25.56,38588,spyg
25.552,25.652,25.512,25.635,72892,spyg
25.758000000000006,25.835,25.758000000000006,25.832,56256,spyg
25.785,25.785,25.662,25.682,91164,spyg
25.548,25.652,25.495,25.555,61216,spyg
25.65,25.662,25.41,25.43,64088,spyg
25.385,25.535,25.318,25.372,71888,spyg
25.362,25.418000000000006,25.34,25.34,58588,spyg
25.365,25.365,24.995,25.122,78104,spyg
25.1,25.132,24.968000000000004,24.968000000000004,98328,spyg
24.965,24.988000000000003,24.759,24.83,122712,spyg
24.779,24.962,24.779,24.781,143232,spyg
25.135,25.345,25.115,25.345,247428,spyg
25.31,25.555,25.298,25.468000000000004,74908,spyg
25.152,25.63,25.152,25.598000000000006,184004,spyg
25.745,25.765,25.26,25.402,169788,spyg
25.37,25.468000000000004,25.29,25.425,106804,spyg
25.462,25.462,25.132,25.245,78404,spyg
25.352,25.48,25.345,25.452,104812,spyg
25.365,25.538,25.365,25.532,99048,spyg
25.57,25.715,25.56,25.678,206756,spyg
25.722,25.74,25.595,25.595,138764,spyg
25.68,25.828000000000007,25.68,25.828000000000007,86084,spyg
25.88,25.895,25.792,25.885,159788,spyg
25.782,25.83,25.718000000000004,25.83,115652,spyg
25.875,25.928,25.875,25.928,85924,spyg
25.875,25.928,25.875,25.928,85924,spyg
25.89,25.93,25.802,25.822,116180,spyg
25.832,25.975,25.818,25.88,96528,spyg
25.95,25.95,25.662,25.662,143424,spyg
25.7,25.712,25.345,25.375,112648,spyg
25.408,25.505,25.395,25.442,133160,spyg
25.572,25.66,25.572,25.602,1004472,spyg
25.658,25.675,25.578000000000007,25.652,321204,spyg
25.68,26.0,25.592,25.992,174944,spyg
26.0,26.082,25.952,26.012,96172,spyg
26.08,26.212,26.08,26.198,1620284,spyg
26.145,26.192,26.072,26.142,2479212,spyg
26.252,26.472,26.232,26.365,175220,spyg
26.368,26.44,26.208,26.245,241492,spyg
26.275,26.438,26.22,26.31,178756,spyg
26.428,26.428,26.18,26.18,47740,spyg
26.258000000000006,26.392,26.258000000000006,26.33,55332,spyg
26.388,26.428,26.358,26.42,90792,spyg
26.41,26.425,26.342,26.378,121796,spyg
26.338,26.338,26.208,26.265,111572,spyg
26.26,26.35,26.242,26.31,38548,spyg
26.335,26.482,26.335,26.402,70172,spyg
26.335,26.482,26.335,26.402,70172,spyg
26.425,26.425,26.162,26.162,92144,spyg
26.192,26.23,26.118,26.205,96068,spyg
26.225,26.235,25.968000000000004,26.04,195644,spyg
26.225,26.295,26.07,26.215,299444,spyg
26.225,26.295,26.07,26.215,299444,spyg
26.265,26.412,26.255,26.365,170368,spyg
26.378,26.44,26.34,26.425,151068,spyg
26.472,26.655,26.385,26.615,1034216,spyg
26.585,26.605,26.525,26.558000000000003,174224,spyg
26.598000000000006,26.66,26.518,26.57,125244,spyg
26.558000000000003,26.61,26.445,26.59,155972,spyg
26.558000000000003,26.602,26.37,26.585,159780,spyg
26.58,26.662,26.58,26.635,193872,spyg
26.598000000000006,26.63,26.505,26.578000000000007,114252,spyg
26.598000000000006,26.63,26.505,26.578000000000007,114252,spyg
26.62,26.652,26.59,26.64,43616,spyg
26.668000000000006,26.702,26.542,26.59,107196,spyg
26.66,26.738000000000003,26.605,26.678,154088,spyg
26.64,26.67,26.55,26.648000000000003,122020,spyg
26.672,26.84,26.64,26.79,122700,spyg
26.878,26.995,26.878,26.968000000000004,136820,spyg
27.02,27.035,26.955,26.975,71220,spyg
27.01,27.03,26.955,27.002,69844,spyg
26.908,26.908,26.7,26.815,95032,spyg
26.745,26.795,26.658,26.795,272012,spyg
26.92,26.92,26.76,26.865,138196,spyg
26.8,26.925,26.79,26.858,66816,spyg
26.945,27.032,26.945,26.998,97956,spyg
26.992,27.005,26.928,27.005,61556,spyg
27.018,27.098000000000006,26.995,27.035,91528,spyg
27.018,27.11,26.982,27.102,120476,spyg
27.12,27.265,27.1,27.228,109228,spyg
27.28,27.355,27.212,27.325,79060,spyg
27.392,27.49,27.365,27.46,81480,spyg
27.448,27.552,27.382,27.55,87848,spyg
27.54,27.712,27.512,27.688,282440,spyg
27.692,27.705,27.578000000000007,27.672,95324,spyg
27.608,27.718000000000004,27.608,27.718000000000004,90148,spyg
27.795,27.9,27.768,27.858,127656,spyg
27.795,27.9,27.768,27.858,127656,spyg
27.83,27.875,27.802,27.868,165840,spyg
27.915,27.915,27.778,27.84,95620,spyg
27.72,27.912,27.72,27.89,277308,spyg
27.908,27.97,27.838,27.962,132452,spyg
27.95,27.96,27.822,27.882,89596,spyg
28.062,28.298,28.062,28.225,106956,spyg
28.22,28.22,28.042,28.082,115880,spyg
28.055,28.112,27.982,28.112,85184,spyg
28.025,28.108,27.942,28.072,98480,spyg
27.998,28.11,27.988000000000003,28.015,137240,spyg
28.015,28.098000000000006,27.972,27.978,60348,spyg
27.98,28.045,27.905,28.005,56376,spyg
28.118,28.155,28.005,28.118,63676,spyg
28.115,28.175,28.092,28.138,57552,spyg
28.078000000000007,28.088,27.978,28.075,224812,spyg
28.115,28.352,28.108,28.29,61420,spyg
28.348000000000006,28.365,28.205,28.245,110712,spyg
28.33,28.345,28.268,28.298,51048,spyg
28.292,28.332,28.23,28.27,136264,spyg
28.358,28.43,27.93,27.962,232528,spyg
27.935,28.062,27.885,28.052,112316,spyg
27.99,28.115,27.94,27.995,90996,spyg
28.042,28.102,27.882,27.968000000000004,69192,spyg
27.785,28.018,27.698,27.968000000000004,135092,spyg
27.965,28.218000000000004,27.92,28.16,161632,spyg
28.128,28.222,28.065,28.218000000000004,59784,spyg
28.215,28.305,28.185,28.228,77704,spyg
28.218000000000004,28.295,28.212,28.212,90108,spyg
28.248,28.248,28.085,28.202,340632,spyg
28.145,28.22,28.145,28.192,71676,spyg
28.268,28.428,28.135,28.16,117368,spyg
28.172,28.25,28.108,28.185,63536,spyg
28.172,28.282,28.118,28.2,151576,spyg
28.208,28.288,28.132,28.17,69512,spyg
28.17,28.17,27.968000000000004,28.118,81712,spyg
28.125,28.135,27.998,28.028,87764,spyg
28.012,28.102,27.912,27.945,64628,spyg
27.982,28.145,27.978,28.145,95932,spyg
27.982,28.145,27.978,28.145,95932,spyg
28.078000000000007,28.132,27.998,28.068,153436,spyg
28.158,28.205,28.038,28.055,149336,spyg
28.122,28.322,28.122,28.282,76412,spyg
28.28,28.31,28.198,28.248,337400,spyg
28.52,28.568,28.44,28.548,86472,spyg
28.652,28.752,28.588,28.73,133472,spyg
28.74,28.798,28.68,28.688,162844,spyg
28.752,28.802,28.695,28.758000000000006,137456,spyg
28.885,28.885,28.725,28.76,116696,spyg
28.835,28.945,28.78,28.868,83356,spyg
28.922,28.952,28.862,28.912,336296,spyg
28.878,28.878,28.76,28.855,98372,spyg
28.87,28.895,28.782,28.882,126460,spyg
28.96,29.005,28.868,29.005,71192,spyg
29.025,29.055,28.95,29.035,129816,spyg
29.085,29.105,28.992,29.048,72556,spyg
29.06,29.09,29.0,29.088,55728,spyg
29.02,29.065,28.898000000000003,29.065,93968,spyg
29.072,29.092,29.01,29.038,102372,spyg
29.09,29.18,29.09,29.18,251644,spyg
29.205,29.23,29.112,29.19,261384,spyg
28.982,29.038,28.635,28.635,231996,spyg
28.635,28.938,28.588,28.818,141940,spyg
28.925,29.075,28.832,29.008000000000006,112664,spyg
29.095,29.202,29.092,29.18,79880,spyg
29.268,29.268,29.18,29.22,113520,spyg
29.255,29.34,29.22,29.338,93680,spyg
29.395,29.6,29.395,29.518,336600,spyg
29.538,29.582,29.492,29.53,66440,spyg
29.53,29.598000000000006,29.525,29.565,113736,spyg
29.53,29.598000000000006,29.525,29.565,113736,spyg
29.648000000000003,29.66,29.502,29.615,60600,spyg
29.652,29.77,29.575,29.77,91368,spyg
29.822,29.968000000000004,29.8,29.958,199316,spyg
29.945,29.988000000000003,29.908,29.938,133292,spyg
29.898000000000003,29.96,29.828000000000007,29.828000000000007,132688,spyg
29.93,29.94,29.788,29.89,93484,spyg
29.905,29.928,29.755,29.868,170964,spyg
29.91,29.972,29.335,29.572,257556,spyg
29.48,29.495,29.245,29.432,182728,spyg
29.59,29.685,29.552,29.662,110984,spyg
29.75,29.79,29.5,29.615,69800,spyg
29.405,29.59,29.352,29.568,90160,spyg
29.668000000000006,29.668000000000006,29.508000000000006,29.625,78792,spyg
29.758000000000006,29.922,29.758000000000006,29.858,99824,spyg
29.892,29.898000000000003,29.692,29.7,188968,spyg
29.818,29.828000000000007,29.748,29.785,65256,spyg
29.83,29.9,29.775,29.795,113028,spyg
29.798,29.94,29.782,29.918000000000006,100748,spyg
30.012,30.06,29.818,29.82,104924,spyg
29.76,29.81,29.502,29.52,113208,spyg
29.585,29.792,29.545,29.778,157916,spyg
29.732,29.732,29.208,29.385,121656,spyg
29.498,29.562,29.432,29.448,74268,spyg
29.565,29.565,29.4,29.468000000000004,35484,spyg
29.445,29.572,29.318,29.515,58624,spyg
29.445,29.572,29.318,29.515,58624,spyg
29.33,29.41,29.222,29.23,121500,spyg
29.348000000000006,29.568,29.348000000000006,29.5,44832,spyg
29.512,29.638,29.505,29.578000000000007,87572,spyg
29.582,29.612,29.412,29.565,88484,spyg
29.768,29.898000000000003,29.768,29.87,116244,spyg
29.908,29.962,29.868,29.932,401204,spyg
30.0,30.135,29.975,30.108,104540,spyg
30.132,30.165,30.098000000000006,30.112,96736,spyg
30.07,30.212,30.03,30.212,336128,spyg
30.265,30.385,30.265,30.372,111568,spyg
30.4,30.42,30.282,30.362,141944,spyg
30.252,30.382,30.248,30.37,77764,spyg
30.395,30.448,30.278,30.37,78648,spyg
30.46,30.46,30.362,30.392,83680,spyg
30.45,30.45,30.392,30.428,50088,spyg
30.568,30.568,30.118,30.308000000000003,67584,spyg
30.22,30.318,30.198,30.298,84952,spyg
30.372,30.372,30.2,30.218000000000004,90296,spyg
30.332,30.332,30.21,30.292,207736,spyg
30.408,30.41,30.178,30.322,100056,spyg
30.298,30.298,30.205,30.218000000000004,74356,spyg
30.335,30.335,30.262,30.32,56088,spyg
30.352,30.43,30.34,30.405,367908,spyg
30.395,30.508000000000006,30.285,30.285,74164,spyg
30.18,30.338,30.162,30.338,56288,spyg
30.225,30.282,29.86,29.86,391732,spyg
29.892,30.055,29.87,29.97,75392,spyg
30.18,30.358,30.148000000000003,30.32,78520,spyg
30.355,30.378,30.285,30.335,52440,spyg
30.4,30.465,30.32,30.408,171384,spyg
30.335,30.362,29.902,29.905,84700,spyg
29.905,30.018,29.82,29.858,57056,spyg
29.885,29.942,29.758000000000006,29.908,48348,spyg
30.065,30.278,30.01,30.255,69368,spyg
30.115,30.178,30.088,30.148000000000003,60808,spyg
30.178,30.178,30.018,30.088,89424,spyg
30.16,30.258000000000006,30.078000000000007,30.092,112856,spyg
30.152,30.192,30.112,30.148000000000003,26884,spyg
29.992,30.27,29.932,30.238000000000003,53892,spyg
30.242,30.458,30.242,30.415,61520,spyg
30.53,30.685,30.53,30.645,53288,spyg
30.722,30.722,30.658,30.672,61820,spyg
30.585,30.648000000000003,30.332,30.482,98844,spyg
30.585,30.648000000000003,30.332,30.482,98844,spyg
30.578000000000007,30.618,30.468000000000004,30.562,69216,spyg
30.65,30.69,30.585,30.668000000000006,70724,spyg
30.612,30.648000000000003,30.558000000000003,30.56,57616,spyg
30.74,30.87,30.672,30.862,78972,spyg
30.92,30.92,30.835,30.898000000000003,51744,spyg
30.86,30.918000000000006,30.855,30.918000000000006,59036,spyg
30.842,30.912,30.802,30.868,83328,spyg
30.838,30.94,30.838,30.888,89332,spyg
30.952,31.002,30.864,30.922,71896,spyg
30.95,30.959,30.884,30.925,70904,spyg
30.93,30.941,30.754,30.935,66896,spyg
30.895,30.895,30.782,30.81,75428,spyg
30.76,30.818,30.74,30.802,43088,spyg
30.76,30.76,30.532,30.614,91400,spyg
30.702,30.82,30.602,30.648000000000003,236368,spyg
30.752,30.858,30.662,30.814,38720,spyg
30.788,30.85,30.745,30.85,38552,spyg
30.81,30.985,30.81,30.98,364048,spyg
31.035,31.11,30.986,31.058000000000003,140780,spyg
31.092,31.13,31.068,31.13,86512,spyg
31.122,31.198,31.101,31.168000000000006,57848,spyg
31.218000000000004,31.392,31.218000000000004,31.386,71636,spyg
31.285,31.398000000000003,31.265,31.395,56596,spyg
31.425,31.47,31.358,31.375,83080,spyg
31.472,31.485,31.345,31.408,47436,spyg
31.445,31.52,31.421,31.508000000000006,83316,spyg
31.488000000000003,31.582,31.482,31.515,131200,spyg
31.628,31.63,31.552,31.575,101232,spyg
31.64,31.65,31.5001,31.64,76829,spyg
31.66,31.7,31.61,31.69,78846,spyg
31.74,31.7412,31.67,31.72,111000,spyg
31.62,31.67,31.5085,31.67,127407,spyg
31.81,31.82,31.7299,31.78,108523,spyg
31.87,31.87,31.62,31.63,280170,spyg
31.6947,31.6947,31.59,31.6447,154631,spyg
31.62,31.66,31.3766,31.525,177871,spyg
31.59,31.6008,31.52,31.55,233214,spyg
31.8,32.06,31.7972,32.02,194141,spyg
31.995,32.0699,31.91,31.97,183758,spyg
32.04,32.05,31.955,32.01,135013,spyg
32.14,32.1405,31.9494,32.02,302237,spyg
32.03,32.04,31.89,32.04,175136,spyg
32.1,32.23,32.03,32.2,285510,spyg
32.24,32.34,32.24,32.33,187964,spyg
32.35,32.379,32.2636,32.338,201242,spyg
32.34,32.45,32.299,32.42,178829,spyg
32.25,32.291,32.0398,32.27,184128,spyg
32.23,32.299,32.17,32.28,176856,spyg
56.65600000000001,56.749,55.948,56.268,8984,slyv
56.22,56.37600000000001,55.855,56.37600000000001,3868,slyv
55.871,55.871,55.341,55.445,5241,slyv
55.244,55.42,55.195,55.42,10481,slyv
55.381,55.574,55.18899999999999,55.524,2247,slyv
55.492,55.621,55.349,55.58,3118,slyv
56.096,56.327,56.096,56.213,4741,slyv
56.399,56.50100000000001,56.36,56.50100000000001,3243,slyv
56.823,56.871,56.37600000000001,56.438,25832,slyv
56.823,56.871,56.37600000000001,56.438,25832,slyv
56.517,56.65600000000001,56.35,56.383,5488,slyv
56.367,56.367,55.887,56.021,5863,slyv
55.918,56.399,55.878,56.213,6243,slyv
56.726000000000006,56.726000000000006,55.878,55.971,27205,slyv
56.004,56.542,56.004,56.383,3243,slyv
56.567,56.975,56.526,56.975,9359,slyv
56.944,56.966,56.276,56.335,8736,slyv
56.526,56.648,56.235,56.648,5488,slyv
56.726000000000006,57.048,56.717,56.847,3370,slyv
57.119,57.28,57.006,57.28,3743,slyv
56.99,57.633,56.99,57.551,15473,slyv
57.793,57.945,57.648,57.945,11233,slyv
58.04,58.17,57.986,58.17,4116,slyv
58.19300000000001,58.19300000000001,57.922,57.922,3743,slyv
58.209,58.392,58.072,58.36,8112,slyv
58.68899999999999,58.706,58.624,58.706,3492,slyv
58.587,58.788,58.57100000000001,58.738,8112,slyv
58.665,58.706,57.93899999999999,58.146,49915,slyv
58.338,58.338,57.922,58.072,3370,slyv
58.369,58.587,58.25,58.587,9776,slyv
58.794,59.003,58.658,58.755,29547,slyv
58.746,58.97,58.746,58.929,2370,slyv
58.90600000000001,58.978,58.648,58.978,6613,slyv
58.987,59.54,58.788,59.499,13479,slyv
58.987,59.54,58.788,59.499,13479,slyv
59.307,59.499,59.307,59.49,5488,slyv
59.621,59.7,59.332,59.514,14975,slyv
59.356,59.467,59.244,59.467,4367,slyv
59.587,59.587,58.858,59.149,8028,slyv
58.04,58.25,57.048,57.128,22090,slyv
57.416,57.648,56.792,57.295,16222,slyv
56.808,57.504,56.045,57.231,18623,slyv
56.96,57.07899999999999,56.235,56.235,11978,slyv
55.717,56.268,55.1,55.1,8859,slyv
55.871,56.399,55.637,56.335,11853,slyv
56.143,56.517,56.119,56.252,5368,slyv
56.726000000000006,56.96,56.584,56.631,7490,slyv
57.006,57.006,56.808,56.879,4741,slyv
56.983,57.207,56.831,57.207,1868,slyv
56.703,56.808,55.757,55.757,16222,slyv
55.935,56.244,55.453,56.166,18095,slyv
56.576,56.742,56.533,56.726000000000006,3743,slyv
56.50899999999999,56.64,56.143,56.143,19218,slyv
56.703,56.871,56.584,56.726000000000006,1749,slyv
56.823,57.185,56.765,57.175,5488,slyv
57.239,58.25,57.239,58.088,7611,slyv
58.146,58.161,57.96100000000001,58.057,4492,slyv
58.202,58.243,58.113,58.226000000000006,3619,slyv
58.202,58.345,57.736,58.025,11233,slyv
57.721,57.744,57.59,57.705,19093,slyv
57.407,57.633,57.063,57.393,4116,slyv
57.922,57.922,57.24800000000001,57.535,11358,slyv
57.714,57.839,57.385,57.839,220503,slyv
57.839,57.839,57.567,57.808,4367,slyv
58.017,58.426,58.017,58.37600000000001,4116,slyv
58.401,58.401,58.153,58.18600000000001,4367,slyv
58.243,58.409,58.209,58.401,995,slyv
58.433,58.467,58.235,58.32100000000001,11853,slyv
58.433,58.467,58.235,58.32100000000001,11853,slyv
58.409,58.554,58.401,58.506,5863,slyv
58.475,58.475,57.993,58.088,4116,slyv
58.07899999999999,58.353,57.831,58.353,9733,slyv
58.467,58.665,58.433,58.665,1749,slyv
59.227,59.419,59.157,59.413,20344,slyv
59.347,59.587,59.324,59.475,3743,slyv
59.405,59.499,59.098,59.499,5368,slyv
59.157,59.18600000000001,58.987,59.019,6243,slyv
59.57100000000001,59.596,59.364,59.57100000000001,3492,slyv
59.56399999999999,59.861,59.556,59.668,6862,slyv
59.556,59.7,59.299,59.645,6613,slyv
60.029,60.188,59.771,60.085,2622,slyv
60.18,60.261,59.787,60.1,4741,slyv
59.948,59.948,59.861,59.924,2247,slyv
59.852,59.861,58.97,58.987,8112,slyv
59.084,59.227,58.82,59.14,4243,slyv
59.067,59.948,59.067,59.845,4116,slyv
59.948,60.051,59.731,60.003,28453,slyv
60.019,60.1,59.869,60.06800000000001,3243,slyv
60.142,60.252,60.117,60.149,3996,slyv
59.57899999999999,60.155,59.57899999999999,60.155,9859,slyv
59.948,60.637,59.948,60.598,13855,slyv
60.381,60.381,59.778,59.812,14853,slyv
60.1,60.349,60.1,60.349,1868,slyv
60.42,60.44600000000001,60.029,60.133,21213,slyv
60.036,60.333,59.645,59.645,14724,slyv
59.987,59.987,59.57100000000001,59.979,6862,slyv
59.74800000000001,60.029,59.723,59.819,1868,slyv
59.778,60.1,59.739,60.036,4867,slyv
60.036,60.82,60.036,60.582,10481,slyv
60.68600000000001,61.036,60.589,60.902,3243,slyv
61.022,61.261,60.67,60.67,1498,slyv
60.437,60.82899999999999,59.676,59.676,13978,slyv
60.059,60.252,60.019,60.133,1624,slyv
60.539,60.79600000000001,60.453,60.66,6613,slyv
60.539,60.79600000000001,60.453,60.66,6613,slyv
60.397,61.2,60.397,61.2,61025,slyv
61.479,61.479,61.223,61.349,2869,slyv
61.903,61.968,61.647,61.776,4620,slyv
61.695,61.968,61.672,61.918,7490,slyv
61.785,61.8,61.27,61.488,8736,slyv
60.959,60.959,60.75100000000001,60.893,6112,slyv
60.62,60.62,59.676,59.676,9235,slyv
59.428,60.308,59.324,59.931,6613,slyv
60.1,60.221,60.029,60.06800000000001,6112,slyv
59.948,59.948,59.37300000000001,59.37300000000001,6862,slyv
59.596,60.172,59.499,60.12600000000001,8859,slyv
60.198,60.533,60.198,60.525,2370,slyv
60.694,60.893,60.582,60.653,6364,slyv
60.767,60.767,60.50899999999999,60.589,3996,slyv
60.3,60.615,60.109,60.518,223251,slyv
60.75899999999999,60.75899999999999,59.892,59.892,5116,slyv
59.852,60.085,59.45,60.045,5863,slyv
59.931,59.931,59.475,59.621,5993,slyv
59.514,59.924,59.157,59.157,8359,slyv
58.987,59.307,58.938,58.938,7490,slyv
58.658,59.57899999999999,58.648,59.57899999999999,4116,slyv
59.931,60.316,59.869,60.045,5116,slyv
59.957,60.221,59.475,59.587,2869,slyv
59.971,60.372,59.971,60.324,2869,slyv
60.47,60.62,60.47,60.62,1624,slyv
60.734,60.734,60.397,60.653,1749,slyv
60.734,60.734,60.397,60.653,1749,slyv
60.68600000000001,61.007,60.68600000000001,60.86,3996,slyv
60.902,61.036,60.718,61.036,1122,slyv
60.582,60.582,59.861,59.861,8736,slyv
59.861,60.085,59.861,60.085,750,slyv
60.573,60.774,60.573,60.774,6112,slyv
60.942,61.231,60.877,61.142,26705,slyv
61.007,61.175,60.66,60.67,12229,slyv
60.983,61.007,60.727,60.727,8612,slyv
60.381,60.539,60.085,60.539,4741,slyv
60.942,60.942,60.75899999999999,60.782,1998,slyv
60.582,60.582,59.66,59.869,11358,slyv
60.092,60.142,59.668,59.668,2622,slyv
59.14,59.14,58.136,58.161,19591,slyv
58.538,58.849,57.52,58.07899999999999,16722,slyv
57.03100000000001,57.216,55.839,56.485,40807,slyv
56.319,56.345,55.124,55.18899999999999,94220,slyv
55.652,56.327,55.18899999999999,56.096,12602,slyv
56.782,56.782,55.365,55.365,12729,slyv
55.902,55.902,54.804,55.773,21961,slyv
56.244,56.244,55.701,56.053,7986,slyv
55.81399999999999,56.012,53.908,54.057,53036,slyv
54.226000000000006,54.588,53.032,54.588,144009,slyv
54.264,55.20399999999999,54.264,54.892,26207,slyv
55.574,56.045,54.956,55.74800000000001,70134,slyv
54.852,55.294,54.323,54.483,53410,slyv
53.642,55.68600000000001,53.218,55.445,21961,slyv
55.942,56.22,55.045,55.083,23837,slyv
55.139,55.139,53.962,54.049,9733,slyv
53.609,54.572,52.706,52.874,14228,slyv
52.601000000000006,53.746,51.521,53.715,38435,slyv
55.476000000000006,55.476000000000006,54.537,54.973,10481,slyv
55.228,55.316,54.635,55.09,6737,slyv
55.1,55.524,55.09,55.42,3492,slyv
56.088,56.286,55.797,56.252,9983,slyv
56.526,56.526,55.677,55.847,9359,slyv
55.847,56.591,55.717,56.591,15846,slyv
56.407,56.407,55.839,55.948,6989,slyv
55.133,55.133,54.81100000000001,54.987,1246,slyv
54.86600000000001,55.731,54.86600000000001,55.717,1749,slyv
55.381,55.948,55.333,55.484,26332,slyv
56.125,56.407,55.927,56.19,2993,slyv
56.276,56.758,56.276,56.749,3118,slyv
56.276,56.758,56.276,56.749,3118,slyv
56.261,56.261,55.893,55.948,7365,slyv
56.252,56.261,56.028,56.096,3996,slyv
55.381,55.381,54.938,55.1,7112,slyv
55.316,55.316,54.149,54.779,3743,slyv
55.107,55.26,54.733,55.20399999999999,7490,slyv
55.117,55.286,54.995,54.995,3370,slyv
55.453,55.68600000000001,54.924,55.308,18095,slyv
54.74,55.557,54.74,55.557,5241,slyv
55.286,55.286,55.075,55.075,5241,slyv
55.381,57.135,55.148,57.135,9111,slyv
57.673,58.202,57.673,57.856,3868,slyv
57.856,57.856,57.144,57.144,2622,slyv
57.272,57.312,57.159,57.167,5116,slyv
56.975,57.19300000000001,56.50899999999999,56.50899999999999,2622,slyv
56.198,56.252,55.927,56.235,5116,slyv
56.542,56.88800000000001,56.517,56.664,17973,slyv
56.999,57.048,56.823,57.048,5488,slyv
57.128,57.128,56.542,56.542,2120,slyv
56.631,57.752,56.631,57.617,8237,slyv
57.744,58.19300000000001,57.744,58.19300000000001,4867,slyv
57.848,57.881,57.529,57.665,3118,slyv
57.839,57.839,57.673,57.76,10235,slyv
58.475,58.898,58.475,58.834,13100,slyv
58.803,58.858,58.313,58.441,7112,slyv
58.698,58.698,58.274,58.57100000000001,5488,slyv
58.827,58.827,58.258,58.57899999999999,2247,slyv
58.834,59.067,58.07899999999999,58.288,11978,slyv
58.305,58.538,58.298,58.298,1998,slyv
58.409,58.409,57.488,57.648,2869,slyv
57.6,57.6,57.119,57.119,7490,slyv
57.457,57.457,56.485,56.485,8488,slyv
56.896,56.928,56.65600000000001,56.928,8488,slyv
56.695,56.695,55.37300000000001,55.37300000000001,31323,slyv
54.804,56.07899999999999,54.804,56.021,28453,slyv
56.367,56.367,55.69300000000001,56.268,5993,slyv
55.948,56.143,55.252,56.028,34444,slyv
56.143,56.293,55.492,56.096,44050,slyv
56.847,56.847,56.028,56.424,1868,slyv
57.057,57.063,56.622,56.808,15223,slyv
56.879,56.879,56.44600000000001,56.44600000000001,3743,slyv
56.765,57.416,56.50100000000001,57.159,27834,slyv
55.948,56.228,55.15600000000001,55.15600000000001,21091,slyv
55.428,55.428,54.514,54.852,6989,slyv
54.938,54.938,54.226000000000006,54.54600000000001,45163,slyv
54.819,55.37300000000001,54.257,55.37300000000001,8237,slyv
54.082,54.708,53.593,53.707,14994,slyv
54.459,54.459,53.122,54.272,38743,slyv
52.92,54.315,52.92,53.791,5880,slyv
53.768,54.45,53.521,53.521,12602,slyv
54.354,54.659,54.074,54.659,23243,slyv
55.723,55.723,54.323,54.323,10867,slyv
54.179,54.264,53.319,53.651,34235,slyv
53.746,53.746,52.88800000000001,53.368,7240,slyv
52.928,52.928,51.992,52.119,9734,slyv
51.831,52.647,51.334,51.983,15276,slyv
51.869,52.119,51.463,51.637,23962,slyv
52.06399999999999,52.679,52.06399999999999,52.679,3996,slyv
52.06399999999999,52.679,52.06399999999999,52.679,3996,slyv
52.247,52.537,51.131,51.198,5005,slyv
51.565,51.879,51.351000000000006,51.798,24960,slyv
52.158,53.56,52.158,53.33600000000001,8984,slyv
53.458,53.458,53.145,53.28,3243,slyv
54.298,54.298,53.577,53.577,9391,slyv
53.328,53.746,53.161,53.234,37759,slyv
53.177,53.177,52.672,52.761,4578,slyv
53.474,53.593,53.218,53.593,4367,slyv
53.668,54.819,53.668,54.819,12107,slyv
55.083,55.148,54.514,55.021,218136,slyv
55.053,55.428,55.045,55.42,8736,slyv
55.615,55.615,53.625,53.625,19841,slyv
54.845,54.845,53.153,53.715,23962,slyv
53.434,53.56,53.129,53.552,16849,slyv
53.122,53.449,52.601000000000006,52.601000000000006,37330,slyv
52.215,52.607,51.852,51.852,61026,slyv
52.158,52.584,51.521,52.584,18468,slyv
52.264,52.607,52.06399999999999,52.487,20715,slyv
52.769,53.047,52.039,53.047,15846,slyv
53.58600000000001,53.923,53.368,53.691,37492,slyv
